postId,title,text,authorRegion,time,price,authorPersonId
278,Chiots chihuahua poil court lof disponibles,Elevage professionnel à taille humaine (seulement 2 reproducteurs chihuahua) propose : de magnifiques chiots chihuahua poil court à réserver pour le (... voir la suite),Verdelot 77510,2019-10-27 17:50:32,9,0
280,Les premiers bébés 2020 sont disponibles....!!!,"6 chatons Maine Coon sont nés à la chatterie le 12 février, 6 mâles... 5 sont disponibles à la reservation. - Rocket Raccoon - black silver blotch (... voir la suite)",Saint-hilaire-sous-charlieu 42190,2019-06-18 02:47:27,34,0
282,Chiots shih-tzu,"Très jolis chiots shih-tzu (affixe Du domaine des Landes, éleveur depuis 1978), inscrits LOF Excellente dentition et petits gabarits. tres jol (... voir la suite)",e Teilleul 50640,2019-09-27 03:57:58,59,0
284,Bichons maltais,"superbes chiots bichons maltais (affixe Du domaine des Landes, éleveur depuis 1978), trois femelles, a retenir nees le 20 mars, inscrits LOF (... voir la suite)",e Teilleul 50640,2019-02-06 23:39:02,58,0
286,Chiot chihuahua lof,"Un chiot chihuahua LOF à poil court né le 16/02/20, est dès maintenant disponible à la réservation. -Roméo: magnifique mâle sable, poids de naissa (... voir la suite)",Montagny 69700,2019-01-30 01:57:37,24,0
288,Chiots golden retriever l o f à réserver,L'élevage du crot galop propose chiots golden retriever nés le 9 mars 2020 la portée est composée de 7 mâles et 2 femelles disponibles au 7 mai 2020 (... voir la suite),urouer-les-bourdelins 18350,2019-09-20 14:18:35,0,0
290,"Chiots shih tzu femelle, inscrits au lof","A réserver chiots SHIH TZU, 3 femelles, 3 mâles, nés le 11/03/2020 ; inscrits au LOF. Disponibles 2ème quinzaine de mai 2020. Ils sont cédés : - (... voir la suite)",oëcy 18500,2019-11-17 03:35:05,1,0
292,Chiots bouvier bernois l o f,L'élevage du Crot galop propose 7 chiots bouvier bernois nés le 9 mars 2020. LES CHIOTS SONT ISSUS DE NAYA DU HARAS DE LA VERGNE et de OURS DU CROT G (... voir la suite),urouer-les-bourdelins 18350,2019-06-06 10:50:33,12,0
294,Superbes bébés bouledogues français très belles origines,À réserver 4 superbes bébés bouledogues français 3 femelles et 1 mâle fav Bri PblEnv nés le 22/02/2020 Mere : New Lily Rose du Murat fille du cham (... voir la suite),Saint-ambroix 30500,2019-12-18 20:41:18,17,0
296,"5 chatons norvégiens bleus, noirs et noirs et blancs loof",CHATTERIE DE FJORDLAND 5 adorables chatons pure race norvégien et déclarés au LOOF ont vu le jour à la maison le 27 mars 2020 : 1 chaton f (... voir la suite),Pertuis 84120,2019-08-18 05:39:51,0,0
298,"En bourgogne , chiots husky à réserver","En Bourgogne 05 Chiot Husky Sibérien sont nés le 20 mars 2020 . Il seront vermifugés , vaccinés CHPL et identifiés par puce électronique . Il sero (... voir la suite)",Autun 71400,2019-03-12 19:31:36,17,0
300,Spitz nains à réserver,La cigogne va passer mi avril aux Peluches de Castel. Des à présent vous pouvez me contacter par tél ou mail (... voir la suite),Castel-sarrazin 40330,2019-04-13 03:32:25,20,0
302,3 garçons à réserver,"Bonjour Les bébés sont nés le 27 mars, 3 garçons disponibles uniquement sur cette portée de 5. Ils seront disponibles début juin, après le confinem (... voir la suite)",Pluméliau 56930,2019-09-13 13:59:02,16,0
304,Magnifiques chatons selkirk loof,"Elevage professionnel vend superbes chatons poils longs ou courts, uniquement LOOF, vaccinés, pucés (Plus d'infos et de photos sur notre site princ (... voir la suite)",Saint-blaise 74350,2019-11-22 20:01:08,47,0
308,Epagneul breton marron chocolat pour saillie,Disponible pour saillie Il a 2 ans et demi Lof confirmé hd B Trés bon resultats en expositions (... voir la suite),rléans 45000,2019-05-21 11:43:14,4,0
310,Male noir et blanc titrés travail et beauté,Disponible pour saillie Hd A Champion de france standard Champion de printemp sur perdrix Cact becasse I B en expo (... voir la suite),rléans 45000,2019-08-19 22:26:38,53,0
312,Disponible pour saillie,Male blanc et orange hd A Tan rep brat (... voir la suite),rléans 45000,2019-04-22 11:37:51,53,0
314,Adorable petit york lof à réserver,"Vous recherchez un petit compagnon tendre et très câlin : c'est moi !! Je suis un petit chiot mâle, Je suis de race Yorkshire Terrier. Je suis né (... voir la suite)",Sourcieux-les-mines 69210,2019-09-16 22:49:49,55,0
316,Carlin femelle noire,2 petites femelles carlin noires dispo à partir de mi avril habituées chats chiens enfants élevées en famille seront pucees vaccinées inscrites LOF (... voir la suite),Bois 17240,2019-12-04 03:36:21,14,0
318,Bébés carlin lof,3 petits bouts de choux sont nés le 28/03 dispo à partir du 28/05 1 mâle fauve 1 mâle noir 1 femelle noire élèves en famille habitués aux enfants chat (... voir la suite),Bois 17240,2019-03-17 07:22:37,49,0
320,Chaton sphynx disponible,"Elevage familial de sphynx proche de Toulouse. Disponible immédiatement, chaton de 6 mois : vacciné (primo + rappel), identifié, sterilisé , pedi (... voir la suite)",Cahors 46000,2019-01-30 17:29:41,22,0
322,Proche de paris situé a 15 mn de la porte de bercy chatons maine coon,La chatterie des Princes du Maine propose disponible à la réservation 3 chatons nés le 3 mars 2020 ils seront prêts à partir pour début juin (... voir la suite),Torcy 77200,2019-06-09 13:06:54,16,0
324,Adorables chiots cavalier king charles noir et feu et ruby,"L'élevage des Cavalier King Charles NOIR ET FEU et RUBY Oki Square , dans l'Eure et loir à 1h de Paris ouest et 45 min de Versailles vous présente se (... voir la suite)",Manou 28240,2019-08-10 11:09:51,13,0
326,Adorables chiots cavalier king charles blenheim,"L'élevage des Cavalier King Charles BLENHEIM Oki Square , dans l'Eure et loir à 1h de Paris ouest et 45 min de Versailles vous présente ses petits ch (... voir la suite)",Manou 28240,2019-09-20 05:48:27,8,0
328,Superbes chiots berger allemand lof,l'Elevage du Chemin d'Eden vous propose ses chiots BERGER ALLEMAND - LOF- nés le 04/02/20 qui seront disponibles à partir du 17/04/2020 : 8 mâles + (... voir la suite),ommoye 78270,2019-01-14 23:46:45,24,0
330,Mignons bébés sacré de birmanie à réserver,"2 petits mâles nés le 23 Mars 2020 sont à réserver . Ils seront habitués à une vie de famille , pucés , avec pédigrée et certificat de bonne sant (... voir la suite)",Cavalaire-sur-mer 83240,2019-08-06 02:05:19,0,0
332,Quatre princesses à câliner,Notre belle Ashai grande championne internationale a mis au monde 4 magnifiques filles le 03 Mars Dans la portée il y a 2 Filles black silver shade (... voir la suite),Paris 75019,2019-03-15 23:43:52,9,0
334,Americain staffordshire terrier bleu,"Sur une portée de 5 chiots de race Americain Staffordshire terrier, nées le 22 mars 2020 2 femelles et 2mâles à vendre Les chiots seront pucés , (... voir la suite)",Villers-guislain 59297,2019-04-10 20:06:05,56,0
336,Adorables chiots caniche toy et nain livraison,"'''''''''''''''''Nos chiots sont livrés en cette période de confinement ''''''''''''''' L'élevage des Caniche Toy et Nain fauve abricot Oki Square , (... voir la suite)",Manou 28240,2019-10-10 15:01:04,0,0
338,Bébés d'exception !,De très jolis chiots ont vu le jour ce 22 mars. La mère est une import US Le père est un import canadien Tous deux sont testes et radiographiés (... voir la suite),Grez-neuville 49220,2019-03-15 10:44:09,58,0
340,Apparence chiots bouledogue français,À réserver Deux chiots apparence bouledogue français 1 mâle et une femelle caille. Parents tous deux LOF mais pas encore confirmés. Ils vivent en (... voir la suite),Non L.O.F.Saint-avé 56890,2019-09-24 09:06:03,5,0
394,Chiots shih tzu lof,Chiots Shih Tzu LOF nés le 21/003/20 disponibles à partir de 9 semaines . -Numéro de portée :LOF-2020011034-2020-5 -Mère : Jalisa Du logis de beaum (... voir la suite),Poitiers 86000,2019-07-19 05:11:25,14,0
396,Chatons sacré de birmanie à réserver,Le 25 février Olympe des Saphirs d'Iris et Iaston sont devenus les heureux parents de 4 magnifiques chatons inscrits au LOOF. Rêveur est un mâle li (... voir la suite),Montesquieu-des-albères 66740,2019-03-08 02:42:31,14,0
398,Border collie show lof,"L'élevage OF PACIFIC SPIRIT vous propose ses chiots Border Collie Show LOF Mes chiots sont fait pour les concours de beauté (show), le sport cani (... voir la suite)",Esnes 59127,2019-09-26 16:39:03,33,0
400,Chiots cavalier king charles tricolores lof,chiots femelles cavalier king charles LOF nés le 12 fevrier disponibles à partir du 22 avril Ils sont pucés vaccinés( 1ere injection CHPPI) et vermif (... voir la suite),Beaucamps-le-vieux 80430,2019-05-27 19:07:37,17,0
402,Chatons bengal haut de gamme / pretigieuses origines / qualité expo,"L'élevage familial en plein air de chats et chiens exotiques est heureux de vous annoncer la naissance de 6 Chatons bengal LOOF , 6 mâles, prestigieus (... voir la suite)",Pollestres 66450,2019-05-12 17:37:24,53,0
404,A réserver mâle somali lievre,Superbe petit mâle somali de couleur lièvre à la réservation.. Il partira puce... Vacciné Primo et rappel. Stérilisé.... Son pedigree de chat de race (... voir la suite),oué 72540,2019-06-24 09:02:19,0,0
406,Bombay et burmese americain,4 adorables chatons donc 2 Bombay et 2 Burmese zibeline sont nés. Un grand bonheur pour leur maman très maternelle... * 2 chatons sont à la reservati (... voir la suite),oué 72540,2019-08-19 10:00:53,36,0
408,Chiot apparence coton de tulear,"Petit élevage familial vent 2 mâles et 6 femelles chiot né le 11/03/2020 diponible vers mi mai il seront pucé ,vaccinés et vermifugé on apporte un gra (... voir la suite)",Non L.O.F.Conflans-sainte-honorine 78700,2019-05-28 17:16:19,5,0
410,Bébés de amaia,"Amaia et Logan ont eu 6 bébés : Le mercredi 25 mars, Amaia a eu 6 bébés, nous avons des demandes d'option mais ils sont encore trop petits pour disti (... voir la suite)",e Bugue 24260,2019-02-12 09:10:52,52,0
412,Apparence spitz pomeranian /spitz nain,"Disponible 4 chiots apparence Spitz Pomeranian (non lof), couleur blanc/crème ,orange,taille nain , très petite taille, mâle et femelle Ils sont (... voir la suite)",Non L.O.F.Le Donjon 03130,2019-05-01 11:45:58,37,0
414,Superbes chiots golden retriever nés le 23 mars 2020,"Portée de très beaux chiots golden retriever née le 23 mars 2020, grandes origines, tous vigoureux et en excellente santé, de couleur sable à fauve c (... voir la suite)",Bonnebosq 14340,2019-05-27 17:56:54,29,0
416,Chiots border terrier à réserver,chiots élevés en famille-mère 3ans allant à la chasse régulièrement très agréable à la maison et en famille-confirmée et inscrite LOF bonnes origines (... voir la suite),Jouhet 86500,2019-08-28 10:06:42,51,0
418,Chatons sacré de birmanie,"A réserver 2 chatons mâles sacré de birmanie nés le 8 février. Ils sont inscrits au loof, vermifugés, seront pucés et vaccinés. Les parents ont un car (... voir la suite)",Saint-hilaire 38660,2019-05-24 22:05:00,5,0
420,Chiot beagle lof disponible en mai,"Le Clos du Bonheur est heureux de vous proposer de superbes chiots Beagle inscrit au LOF, disponible en Mai Portée de Lucette et Never nés le 6 Mar (... voir la suite)",Serley 71310,2019-07-15 20:57:32,4,0
422,Chatons savannah f4 loof,Sur une portée de 2 chaton nés le 10 mars reste à réserver 1 mâle Parents inscrits au loof Rames II est de la 4 eme génération (F4) de couleur B (... voir la suite),Saint-elix-theux 32300,2019-10-29 22:27:36,12,0
424,Chatons savannah f6l loof,Sur une portée de 1 chaton nés le 12 mars reste à réserver 1 mâle Parents inscrits au loof Mère Brown spotted tabby Père brown sported tabby Le (... voir la suite),Saint-elix-theux 32300,2019-12-24 08:01:16,16,0
426,Chatons maine coon loof,Sur une portée de 3 chatons nés le 19 mars 2020 reste à réserver 1 femelles et 2 mâle Parents inscrits au loof Mère Brown blotched tabby et blanc (... voir la suite),Saint-elix-theux 32300,2019-04-23 20:23:23,33,0
428,Chatons ragdoll loof,Sur une portée de 5 chatons nés le 26 mars 2020 reste à réserver 1femelles et 3 mâle Parents inscrits au loof Mère Blue color point Père Blue poi (... voir la suite),Saint-elix-theux 32300,2019-09-03 03:25:03,57,0
430,La lice héra du clos des agapornis a été saillie le 21 mars,"La Lice Héra du Clos des Agapornis, titulaire du brevet travail sur troupeau, a été Alliée au jeune et très prometteur étalon, Oslo des Perles noires, (... voir la suite)",Gardanne 13120,2019-11-23 16:37:01,31,0
432,Les bébés d'hophélie sont nés !,La lice sujet recommandé Hophélie du Clos des Agapornis est fière de vous annoncer la naissance de ses 3 garçons et 6 filles le 15 mars dernier. Toute (... voir la suite),Gardanne 13120,2019-11-12 05:42:52,30,0
434,Chatons maine coon loof nés 21/02/2020 disponibles,"Nous sommes une petite chatterie familiale de Maine Coons créee en 2004, au sud de la région parisienne (92) où six générations de femelles Maine C (... voir la suite)",Antony 92160,2019-07-24 08:04:16,5,0
436,Chatons maine coon laskparadise à réserver,"La Chatterie « LaskParadise » est un élevage familiale situé près de Grenoble. Éleveurs passionnés de Maine Coon, nous apportons une grande import (... voir la suite)",Varces-allières-et-risset 38760,2019-10-09 09:40:10,8,0
438,Babycoons à réserver,Magnifique bb à réserver issu du papa Mr Simba de la clejo bianco de couleur Brown mackerel tabby et de la maman malvina des sortilèges Coon bleue sil (... voir la suite),Planty 10160,2019-12-02 02:06:09,59,0
440,Magnifiques chiots finnois de laponie lof,"Disponibles à partir du 01.04.20, 3 splendides chiots finnois de Laponie LOF mâles de couleur domino à masque nés le 26.01.20. Les chiots sont cédés p (... voir la suite)",Aulnay-sur-mauldre 78126,2019-07-15 18:30:58,24,0
442,Magnifiques chiots berger des shetland lof,"A réserver, 3 splendides chiots Berger des Shetland LOF de couleur fauve (2 mâles et 1 femelle) nés le 28.01.20. Tous nos chiots partent parfaitement (... voir la suite)",Aulnay-sur-mauldre 78126,2019-07-31 17:53:32,37,0
444,Chiots husky de sibérie lof excellentes origines,"7 chiots huskys de sibérie inscrits au LOF à l'élevage of moonlight's rhapsody 4 femelles (2 cuivres, 1 grise masquée foncée, 1 grise foncée) & 3 (... voir la suite)",abrousse 15130,2019-03-20 13:31:02,36,0
446,Chiots jack russell lof,"Sur une Portée de 9 chiots Jack Russell LOF , 4 mâles disponibles à la réservation et 4 Femelles . Les queues sont naturelles . Jack Russell de peti (... voir la suite)",Béthines 86310,2019-05-03 19:38:39,42,0
448,"Chiots westie l.o.f, lignées multi champions de beautÉ.","NAISSANCE de CHIOTS WESTIE L.O.F, lignées MULTI CHAMPIONS DE BEAUTÉ. - Petit ÉLEVAGE FAMILIAL sous l'affixe de Plassan ouest Highland *** PÈR (... voir la suite)",Bordeaux 33000,2019-06-10 07:38:38,43,0
450,7 chiots d'apparence border collie bleu merle/ee-red/bi color,Portée d'apparence Border Collie nés le 10 mars 2020. 5 femelles et 3 mâles livraison possible (voir condition) parents race d'apparence border (... voir la suite),Non L.O.F.Ychoux 40160,2019-10-28 20:30:34,22,0
451,Chatons d'apparence maine coon,"A réserver 5 chatons d'apparence maine coon, non inscrits au LOOF, nés 28/01/2020, 3 mâles et 2 femelles, robe black silver blotched tabby et blanc. D (... voir la suite)",Non L.O.O.F.Bages 66670,2019-02-03 11:12:19,28,0
452,Chiots berger belge malinois,"A réserver 6 chiots mâles de race berger belge malinois nés le 13 mars 2020, Oia des plaines du minervois et Puma des plaines du minervois sont les pa (... voir la suite)",Bages 66670,2019-02-23 16:14:34,41,0
453,Chiot berger de beauce - beauceron - bas rouge,Carnet Rose Le Berger de Beauce / Beauceron / Bas rouge Noir et Feu - LOF Le Jardin d'Idylle est heureux de vous annoncer la Naissance de 11 (... voir la suite),a Chapelle-saint-sulpice 77160,2019-05-03 20:18:43,17,0
