id,created_at,updated_at,description,category_id,price,type_of_post,animal_id,user_id,title,user_position,,,
232,2019-04-28 19:32:09,2019-04-28 19:32:09,"Suite à l'épidémie de Corona Virus, les brevets de chasse de ce printemps organisés par le JTCF sont annulés. Aussi, deux chiots avec lesquels j'ava (... voir la suite)",1,45,1,1063,6355,Chiots jagdterrier,anguimberg 57810,,,
235,2019-09-16 01:46:21,2019-09-16 01:46:21,"3 splendides mâles et une femelle , 2 ont les yeux bleus,, l2 ont les yeux or à vert. 1 femelle seal point et blanc (yeux bleus), 1 mâle noir e (... voir la suite)",1,49,1,1396,3101,Adorables sphynx pour calins sans compter,Magenta 51530,,,
237,2019-05-28 18:49:26,2019-05-28 18:49:26,"2 mâle et 3 femelles de race Chien Chinois à Crête LOF disponibles de suite. Ils partiront avec leur passeport avec primo-vaccination, un certificat (... voir la suite)",1,9,1,1417,5735,Chiots chien chinois à crête,Walbourg 67360,,,
241,2019-06-08 10:50:50,2019-06-08 10:50:50,"A Vendre 3 cavalier king charles adultes LOF tricolore 2 Femelles + 1 mâle LOF et confirmés Vendus non stérilisés et non castré, vaccins + vermifug (... voir la suite)",1,57,1,1148,6357,3 cavaliers king charles adultes lof,Saint-germain-du-pinel 35370,,,
243,2019-02-28 06:16:32,2019-02-28 06:16:32,"A Réserver chatons American curl longhair nés le 29 fevrier 2020, 3 femelles (lilas tabby, chocolat tabby et chocolat unis) et 1 mâle crème tabby, pou (... voir la suite)",1,18,1,164,6583,American curl,Corps-nuds 35150,,,
245,2019-09-20 04:05:58,2019-09-20 04:05:58,"Très jolie maine coon à réserver pucés et vaccinés Les parents sont testés négatifs HCM, FIV, pkd et felv. Paiement en plusieurs fois possible. Pri (... voir la suite)",1,53,1,139,3725,Main coon à réserver,Sommervieu 14400,,,
247,2019-08-12 17:15:13,2019-08-12 17:15:13,"4 bébés sont nés le 29 mars dernier : 1 petite femelle et 2 petits mâles sont encore disponibles à la réservation :ils seront pucées, vaccinés, verm (... voir la suite)",1,53,1,1670,6307,Magnifiques chiots jack russell poil lisse lof,Tavernes 83670,,,
250,2019-08-02 17:41:58,2019-08-02 17:41:58,éleveur dans la vienne 86000 de magnifique yorkshires pure race L.O.F élevés en famille. dont les parents sont visible et issus d'origine de très gra (... voir la suite),1,50,1,762,5699,Magnifique bébé yorkshires à réserver,Vouneuil-sous-biard 86580,,,
251,2019-05-02 16:56:46,2019-05-02 16:56:46,La kamy Toon's à le plaisir de vous annoncer la naissance de 11 chiots sur la portée de kamy Toon's Dory et de Migthybull's Lafayette Aka Buddy. Ils (... voir la suite),1,16,1,1620,7800,Chiots bouledogue américain,anglade 30980,,,
255,2019-03-09 16:39:58,2019-03-09 16:39:58,"A RESERVER, beau chaton oriental male chocolat LOOF, né le 17 Février 2020 d'une portée de 7 DISPONIBLE LE 17 MAI 2020 C'est un chaton adorable, h (... voir la suite)",1,17,1,829,3562,Beau chaton oriental chocolat loof,Mouroux 77120,,,
256,2019-12-24 03:23:35,2019-12-24 03:23:35,Tres belle portee de caniches nains noires vacc puce lof tres jolie portee et tres bien socialisee (... voir la suite),1,30,1,1387,3723,Caniche nain noir,Cassagnabère-tournas 31420,,,
260,2019-03-20 02:07:47,2019-03-20 02:07:47,"Petit élevage de British Longhair et Shorthair, nous avons à cœur d'élever nos chatons dans les meilleures conditions possibles, en famille, pour qu'i (... voir la suite)",1,8,1,1371,7457,Chatons british shorthair à réserver,Bruailles 71500,,,
261,2019-10-11 07:32:49,2019-10-11 07:32:49,Rio des petites merveilles d’aurore Véritable et sublime Spitz Nain pomeranien disponible à la réservation Superbe pedigree chiots inscrit au lo (... voir la suite),1,11,1,435,2702,Spitz nain pomeranien,Gratentour 31150,,,
265,2019-06-08 16:17:53,2019-06-08 16:17:53,"Disponible à l'élévage de Morafond Potkol de Morafond, mâle de 1 an. Fils de Jengis Khan du banc des hermelles x Harpie de Morafond https://w (... voir la suite)",1,17,1,1089,3879,Disponible à l'élevage de morafond,aurac-en-vivarais 07110,,,
266,2019-03-26 05:49:37,2019-03-26 05:49:37,"L'élevage de la Plaine du Lys est heureux de vous annoncer la naissance des 10 chiots Korthals. Ils sont nés le 18 mars, il y 3 mâles et 7 femelles. (... voir la suite)",1,45,1,2003,7048,Portée korthals chasse et beauté,Chouppes 86110,,,
270,2019-01-18 17:01:31,2019-01-18 17:01:31,Disponible à l'élevage de Morafond Pandor de Morafond mâle adulte de 1 an. Fils de Jengis Khan du banc des hermelles x Harpie de Morafond https (... voir la suite),1,13,1,1263,3515,Disponinible à l'élévage de morafond,aurac-en-vivarais 07110,,,
272,2019-10-31 20:22:18,2019-10-31 20:22:18,"Disponibles: 5 Dalmatien femelles inscrites aux L.O.F. d'une fratrie de 5. Nées le 30/01/2020, elles sont sociables car manipulées au quotidie (... voir la suite)",1,39,1,489,6894,Disponibles 5 chiots dalmatien femelles l.of & testées pea.,ougères 35300,,,
274,2019-09-13 10:39:57,2019-09-13 10:39:57,"à réservé 4 superbes mâles chocolat tricolore, très câlins, sociables et joueurs. (... voir la suite)",1,39,1,1896,6913,à réservé superbes mâles chocolat tricolore,Theix 56450,,,
276,2019-09-07 22:05:42,2019-09-07 22:05:42,"Joli chaton silver, bien contrasté, à réserver. Très proche, très câlin, il est adorable. Identifié, inscrit au loof, vermifugé régulièrement, vacc (... voir la suite)",1,56,1,705,7868,Chaton mau egyptien silver,a Geneytouse 87400,,,
278,2019-10-27 17:50:32,2019-10-27 17:50:32,Elevage professionnel à taille humaine (seulement 2 reproducteurs chihuahua) propose : de magnifiques chiots chihuahua poil court à réserver pour le (... voir la suite),1,9,1,266,3305,Chiots chihuahua poil court lof disponibles,Verdelot 77510,,,
280,2019-06-18 02:47:27,2019-06-18 02:47:27,"6 chatons Maine Coon sont nés à la chatterie le 12 février, 6 mâles... 5 sont disponibles à la reservation. - Rocket Raccoon - black silver blotch (... voir la suite)",1,34,1,1380,5292,Les premiers bébés 2020 sont disponibles....!!!,Saint-hilaire-sous-charlieu 42190,,,
282,2019-09-27 03:57:58,2019-09-27 03:57:58,"Très jolis chiots shih-tzu (affixe Du domaine des Landes, éleveur depuis 1978), inscrits LOF Excellente dentition et petits gabarits. tres jol (... voir la suite)",1,59,1,944,3762,Chiots shih-tzu,e Teilleul 50640,,,
284,2019-02-06 23:39:02,2019-02-06 23:39:02,"superbes chiots bichons maltais (affixe Du domaine des Landes, éleveur depuis 1978), trois femelles, a retenir nees le 20 mars, inscrits LOF (... voir la suite)",1,58,1,334,6160,Bichons maltais,e Teilleul 50640,,,
286,2019-01-30 01:57:37,2019-01-30 01:57:37,"Un chiot chihuahua LOF à poil court né le 16/02/20, est dès maintenant disponible à la réservation. -Roméo: magnifique mâle sable, poids de naissa (... voir la suite)",1,24,1,1991,4858,Chiot chihuahua lof,Montagny 69700,,,
288,2019-09-20 14:18:35,2019-09-20 14:18:35,L'élevage du crot galop propose chiots golden retriever nés le 9 mars 2020 la portée est composée de 7 mâles et 2 femelles disponibles au 7 mai 2020 (... voir la suite),1,0,1,1222,4712,Chiots golden retriever l o f à réserver,urouer-les-bourdelins 18350,,,
290,2019-11-17 03:35:05,2019-11-17 03:35:05,"A réserver chiots SHIH TZU, 3 femelles, 3 mâles, nés le 11/03/2020 ; inscrits au LOF. Disponibles 2ème quinzaine de mai 2020. Ils sont cédés : - (... voir la suite)",1,1,1,47,3439,"Chiots shih tzu femelle, inscrits au lof",oëcy 18500,,,
292,2019-06-06 10:50:33,2019-06-06 10:50:33,L'élevage du Crot galop propose 7 chiots bouvier bernois nés le 9 mars 2020. LES CHIOTS SONT ISSUS DE NAYA DU HARAS DE LA VERGNE et de OURS DU CROT G (... voir la suite),1,12,1,137,7708,Chiots bouvier bernois l o f,urouer-les-bourdelins 18350,,,
294,2019-12-18 20:41:18,2019-12-18 20:41:18,À réserver 4 superbes bébés bouledogues français 3 femelles et 1 mâle fav Bri PblEnv nés le 22/02/2020 Mere : New Lily Rose du Murat fille du cham (... voir la suite),1,17,1,107,7077,Superbes bébés bouledogues français très belles origines,Saint-ambroix 30500,,,
296,2019-08-18 05:39:51,2019-08-18 05:39:51,CHATTERIE DE FJORDLAND 5 adorables chatons pure race norvégien et déclarés au LOOF ont vu le jour à la maison le 27 mars 2020 : 1 chaton f (... voir la suite),1,0,1,685,3536,"5 chatons norvégiens bleus, noirs et noirs et blancs loof",Pertuis 84120,,,
298,2019-03-12 19:31:36,2019-03-12 19:31:36,"En Bourgogne 05 Chiot Husky Sibérien sont nés le 20 mars 2020 . Il seront vermifugés , vaccinés CHPL et identifiés par puce électronique . Il sero (... voir la suite)",1,17,1,979,4202,"En bourgogne , chiots husky à réserver",Autun 71400,,,
300,2019-04-13 03:32:25,2019-04-13 03:32:25,La cigogne va passer mi avril aux Peluches de Castel. Des à présent vous pouvez me contacter par tél ou mail (... voir la suite),1,20,1,1942,7352,Spitz nains à réserver,Castel-sarrazin 40330,,,
302,2019-09-13 13:59:02,2019-09-13 13:59:02,"Bonjour Les bébés sont nés le 27 mars, 3 garçons disponibles uniquement sur cette portée de 5. Ils seront disponibles début juin, après le confinem (... voir la suite)",1,16,1,511,3329,3 garçons à réserver,Pluméliau 56930,,,
304,2019-11-22 20:01:08,2019-11-22 20:01:08,"Elevage professionnel vend superbes chatons poils longs ou courts, uniquement LOOF, vaccinés, pucés (Plus d'infos et de photos sur notre site princ (... voir la suite)",1,47,1,249,2182,Magnifiques chatons selkirk loof,Saint-blaise 74350,,,
308,2019-05-21 11:43:14,2019-05-21 11:43:14,Disponible pour saillie Il a 2 ans et demi Lof confirmé hd B Trés bon resultats en expositions (... voir la suite),1,4,1,2001,7149,Epagneul breton marron chocolat pour saillie,rléans 45000,,,
310,2019-08-19 22:26:38,2019-08-19 22:26:38,Disponible pour saillie Hd A Champion de france standard Champion de printemp sur perdrix Cact becasse I B en expo (... voir la suite),1,53,1,1271,7333,Male noir et blanc titrés travail et beauté,rléans 45000,,,
312,2019-04-22 11:37:51,2019-04-22 11:37:51,Male blanc et orange hd A Tan rep brat (... voir la suite),1,53,1,634,7045,Disponible pour saillie,rléans 45000,,,
314,2019-09-16 22:49:49,2019-09-16 22:49:49,"Vous recherchez un petit compagnon tendre et très câlin : c'est moi !! Je suis un petit chiot mâle, Je suis de race Yorkshire Terrier. Je suis né (... voir la suite)",1,55,1,1742,2642,Adorable petit york lof à réserver,Sourcieux-les-mines 69210,,,
316,2019-12-04 03:36:21,2019-12-04 03:36:21,2 petites femelles carlin noires dispo à partir de mi avril habituées chats chiens enfants élevées en famille seront pucees vaccinées inscrites LOF (... voir la suite),1,14,1,326,3207,Carlin femelle noire,Bois 17240,,,
318,2019-03-17 07:22:37,2019-03-17 07:22:37,3 petits bouts de choux sont nés le 28/03 dispo à partir du 28/05 1 mâle fauve 1 mâle noir 1 femelle noire élèves en famille habitués aux enfants chat (... voir la suite),1,49,1,146,2567,Bébés carlin lof,Bois 17240,,,
320,2019-01-30 17:29:41,2019-01-30 17:29:41,"Elevage familial de sphynx proche de Toulouse. Disponible immédiatement, chaton de 6 mois : vacciné (primo + rappel), identifié, sterilisé , pedi (... voir la suite)",1,22,1,361,7950,Chaton sphynx disponible,Cahors 46000,,,
322,2019-06-09 13:06:54,2019-06-09 13:06:54,La chatterie des Princes du Maine propose disponible à la réservation 3 chatons nés le 3 mars 2020 ils seront prêts à partir pour début juin (... voir la suite),1,16,1,992,2036,Proche de paris situé a 15 mn de la porte de bercy chatons maine coon,Torcy 77200,,,
324,2019-08-10 11:09:51,2019-08-10 11:09:51,"L'élevage des Cavalier King Charles NOIR ET FEU et RUBY Oki Square , dans l'Eure et loir à 1h de Paris ouest et 45 min de Versailles vous présente se (... voir la suite)",1,13,1,1492,5958,Adorables chiots cavalier king charles noir et feu et ruby,Manou 28240,,,
326,2019-09-20 05:48:27,2019-09-20 05:48:27,"L'élevage des Cavalier King Charles BLENHEIM Oki Square , dans l'Eure et loir à 1h de Paris ouest et 45 min de Versailles vous présente ses petits ch (... voir la suite)",1,8,1,1929,2080,Adorables chiots cavalier king charles blenheim,Manou 28240,,,
328,2019-01-14 23:46:45,2019-01-14 23:46:45,l'Elevage du Chemin d'Eden vous propose ses chiots BERGER ALLEMAND - LOF- nés le 04/02/20 qui seront disponibles à partir du 17/04/2020 : 8 mâles + (... voir la suite),1,24,1,1039,2682,Superbes chiots berger allemand lof,ommoye 78270,,,
330,2019-08-06 02:05:19,2019-08-06 02:05:19,"2 petits mâles nés le 23 Mars 2020 sont à réserver . Ils seront habitués à une vie de famille , pucés , avec pédigrée et certificat de bonne sant (... voir la suite)",1,0,1,651,7711,Mignons bébés sacré de birmanie à réserver,Cavalaire-sur-mer 83240,,,
332,2019-03-15 23:43:52,2019-03-15 23:43:52,Notre belle Ashai grande championne internationale a mis au monde 4 magnifiques filles le 03 Mars Dans la portée il y a 2 Filles black silver shade (... voir la suite),1,9,1,1187,3033,Quatre princesses à câliner,Paris 75019,,,
334,2019-04-10 20:06:05,2019-04-10 20:06:05,"Sur une portée de 5 chiots de race Americain Staffordshire terrier, nées le 22 mars 2020 2 femelles et 2mâles à vendre Les chiots seront pucés , (... voir la suite)",1,56,1,1581,5605,Americain staffordshire terrier bleu,Villers-guislain 59297,,,
336,2019-10-10 15:01:04,2019-10-10 15:01:04,"'''''''''''''''''Nos chiots sont livrés en cette période de confinement ''''''''''''''' L'élevage des Caniche Toy et Nain fauve abricot Oki Square , (... voir la suite)",1,0,1,800,6274,Adorables chiots caniche toy et nain livraison,Manou 28240,,,
338,2019-03-15 10:44:09,2019-03-15 10:44:09,De très jolis chiots ont vu le jour ce 22 mars. La mère est une import US Le père est un import canadien Tous deux sont testes et radiographiés (... voir la suite),1,58,1,1892,2981,Bébés d'exception !,Grez-neuville 49220,,,
340,2019-09-24 09:06:03,2019-09-24 09:06:03,À réserver Deux chiots apparence bouledogue français 1 mâle et une femelle caille. Parents tous deux LOF mais pas encore confirmés. Ils vivent en (... voir la suite),1,5,1,195,7728,Apparence chiots bouledogue français,Non L.O.F.Saint-avé 56890,,,
394,2019-07-19 05:11:25,2019-07-19 05:11:25,Chiots Shih Tzu LOF nés le 21/003/20 disponibles à partir de 9 semaines . -Numéro de portée :LOF-2020011034-2020-5 -Mère : Jalisa Du logis de beaum (... voir la suite),1,14,1,25,4794,Chiots shih tzu lof,Poitiers 86000,,,
396,2019-03-08 02:42:31,2019-03-08 02:42:31,Le 25 février Olympe des Saphirs d'Iris et Iaston sont devenus les heureux parents de 4 magnifiques chatons inscrits au LOOF. Rêveur est un mâle li (... voir la suite),1,14,1,1125,5769,Chatons sacré de birmanie à réserver,Montesquieu-des-albères 66740,,,
398,2019-09-26 16:39:03,2019-09-26 16:39:03,"L'élevage OF PACIFIC SPIRIT vous propose ses chiots Border Collie Show LOF Mes chiots sont fait pour les concours de beauté (show), le sport cani (... voir la suite)",1,33,1,788,5069,Border collie show lof,Esnes 59127,,,
400,2019-05-27 19:07:37,2019-05-27 19:07:37,chiots femelles cavalier king charles LOF nés le 12 fevrier disponibles à partir du 22 avril Ils sont pucés vaccinés( 1ere injection CHPPI) et vermif (... voir la suite),1,17,1,1442,4338,Chiots cavalier king charles tricolores lof,Beaucamps-le-vieux 80430,,,
402,2019-05-12 17:37:24,2019-05-12 17:37:24,"L'élevage familial en plein air de chats et chiens exotiques est heureux de vous annoncer la naissance de 6 Chatons bengal LOOF , 6 mâles, prestigieus (... voir la suite)",1,53,1,1695,3515,Chatons bengal haut de gamme / pretigieuses origines / qualité expo,Pollestres 66450,,,
404,2019-06-24 09:02:19,2019-06-24 09:02:19,Superbe petit mâle somali de couleur lièvre à la réservation.. Il partira puce... Vacciné Primo et rappel. Stérilisé.... Son pedigree de chat de race (... voir la suite),1,0,1,1348,5602,A réserver mâle somali lievre,oué 72540,,,
406,2019-08-19 10:00:53,2019-08-19 10:00:53,4 adorables chatons donc 2 Bombay et 2 Burmese zibeline sont nés. Un grand bonheur pour leur maman très maternelle... * 2 chatons sont à la reservati (... voir la suite),1,36,1,561,6780,Bombay et burmese americain,oué 72540,,,
408,2019-05-28 17:16:19,2019-05-28 17:16:19,"Petit élevage familial vent 2 mâles et 6 femelles chiot né le 11/03/2020 diponible vers mi mai il seront pucé ,vaccinés et vermifugé on apporte un gra (... voir la suite)",1,5,1,821,6159,Chiot apparence coton de tulear,Non L.O.F.Conflans-sainte-honorine 78700,,,
410,2019-02-12 09:10:52,2019-02-12 09:10:52,"Amaia et Logan ont eu 6 bébés : Le mercredi 25 mars, Amaia a eu 6 bébés, nous avons des demandes d'option mais ils sont encore trop petits pour disti (... voir la suite)",1,52,1,1765,4766,Bébés de amaia,e Bugue 24260,,,
412,2019-05-01 11:45:58,2019-05-01 11:45:58,"Disponible 4 chiots apparence Spitz Pomeranian (non lof), couleur blanc/crème ,orange,taille nain , très petite taille, mâle et femelle Ils sont (... voir la suite)",1,37,1,822,2728,Apparence spitz pomeranian /spitz nain,Non L.O.F.Le Donjon 03130,,,
414,2019-05-27 17:56:54,2019-05-27 17:56:54,"Portée de très beaux chiots golden retriever née le 23 mars 2020, grandes origines, tous vigoureux et en excellente santé, de couleur sable à fauve c (... voir la suite)",1,29,1,878,3910,Superbes chiots golden retriever nés le 23 mars 2020,Bonnebosq 14340,,,
416,2019-08-28 10:06:42,2019-08-28 10:06:42,chiots élevés en famille-mère 3ans allant à la chasse régulièrement très agréable à la maison et en famille-confirmée et inscrite LOF bonnes origines (... voir la suite),1,51,1,706,7383,Chiots border terrier à réserver,Jouhet 86500,,,
